k = 20000
2373
2421
2627
7467
6944
1935
4647
12088
52
2281
4601
4997
7979
2441
702
6974
12672
286
19268
7902
512
16312
1969
1029
3081
7495
959
590
6495
337
1118
619
5430
9256
8335
7120
3440
4163
12951
4212
7318
3036
972
510
213
2383
745
2039
2266
1227
1504
8468
6033
290
590
6979
2233
36
951
8357
5205
502
4224
12018
2152
1049
2772
1745
2524
367
9934
986
2695
5204
5974
9571
796
3084
1521
3425
8948
2071
7153
7038
5710
2109
8347
708
2057
4870
121
3201
2272
1801
814
7168
4615
5754
2223
6497
1072
2516
5718
9808
1283
1896
3198
5551
7182
2047
389
8234
8168
2097
9267
2983
21850
133
3811
6380
870
3192
318
4964
2741
6727
96
3019
9501
3913
7804
3083
6292
1130
6138
1809
10434
5158
687
1874
5124
77
6434
6713
1945
1535
638
3491
3040
1004
2812
2695
235
4606
634
5144
966
5694
1923
3710
757
15094
12145
7267
7756
709
5183
800
3373
10085
1146
2075
6652
2299
2958
131
12308
5305
14399
421
288
5800
637
8260
1751
645
14732
6789
10441
4984
1291
17940
1818
606
1746
1650
1209
11551
3842
10057
3949
2738
22221
6515
304
1337
1563
11347
1202
1708
150
880
5675
989
6884
2472
1738
4460
3152
3169
4961
11913
9585
3690
5380
918
614
3727
2811
7474
7988
3367
1592
1576
6565
4843
2413
24
6745
16080
3665
2947
3901
7093
274
5705
4599
11909
5959
10963
1839
5094
6197
2838
4454
2647
1540
2826
1184
10256
7938
13863
5544
594
7768
3741
7153
1483
1444
88
11390
888
2277
1915
6009
22034
2424
4733
677
4462
2201
7140
706
19
11938
1900
4681
313
1020
3157
866
6949
1815
15432
2573
482
3300
9675
7480
428
1437
1956
8536
1221
121
4909
637
3043
2433
6855
1846
2035
4828
9166
1231
4745
3736
2973
4760
2307
1593
4755
2318
7454
103
5268
2672
370
2352
4777
1841
288
4338
257
2020
8489
2511
5144
1293
330
598
5808
14364
4915
7177
3519
361
4117
6900
10145
1476
2073
2304
5381
3275
12687
3654
11082
2413
3764
841
35
548
4300
6568
686
5054
1035
517
323
6415
448
2716
11882
5601
2084
4693
3925
8793
4665
6701
2862
3790
754
11747
5722
998
6345
5025
3130
2634
2691
205
47
4891
3721
2967
1149
1486
8000
5401
4868
5590
569
1090
4835
6156
5304
15943
5441
7382
7006
1667
133
3375
4894
9714
10843
3894
442
4913
14587
553
5233
8213
26
12783
14751
5526
1664
2219
2507
1689
108
11545
5890
349
4759
1948
3058
14586
2863
1260
7994
2026
4837
6398
7797
7373
1249
12076
1170
7013
4186
324
4455
1379
1449
1346
2810
4666
3150
5706
10131
16353
2089
7356
9923
3655
2195
500
1255
5743
9616
2151
5576
11390
973
4190
954
3105
4923
12384
5917
9012
882
3165
2619
6520
449
1273
2826
2434
719
1703
5225
7023
5416
3953
4868
3917
5523
3476
2091
3104
592
7441
3996
5025
2015
2903
2446
1119
2251
3392
3841
484
4146
1195
285
3033
857
5001
20459
2468
