k = 100000
403
1226
1221
144
2532
247
1846
1196
465
2
2008
1190
394
714
499
6031
795
2236
858
544
1124
504
236
1833
5305
1011
2363
1590
168
559
2978
393
55
319
1106
209
1444
1869
164
716
1243
986
433
1079
789
106
2919
307
2576
1141
504
487
2913
534
358
3735
985
1161
85
846
472
604
1473
184
364
565
64
531
1604
101
445
718
429
71
122
1542
667
1167
908
45
1309
601
1480
256
2768
5674
910
118
267
3355
507
3513
1678
2390
671
1242
549
110
142
107
1496
375
404
1934
2182
290
519
178
652
293
246
1432
1778
52
48
1597
468
266
747
1086
341
922
830
265
285
32
480
102
607
480
195
393
507
995
1117
4
218
1008
787
537
299
68
516
755
672
107
3078
14
1747
1956
84
888
36
1010
2098
232
2425
224
278
1279
1542
1990
318
2068
185
1633
687
1093
34
159
1270
91
688
199
11
177
624
1184
794
205
458
31
1782
3637
999
3499
831
877
977
492
5969
1429
241
18
920
2285
1635
2256
61
2976
438
1420
482
12
494
633
1628
835
2601
1416
156
508
678
17
1026
711
129
292
3749
1605
437
759
65
998
1272
3339
242
1345
1324
1754
1561
200
856
357
778
884
506
2386
2029
1392
570
1091
451
3114
353
838
1224
1380
672
1441
4817
398
596
159
467
1069
1694
1246
657
1964
671
237
1996
1170
1202
334
1257
571
353
817
391
1157
2717
1069
1102
835
3167
365
37
257
151
734
780
2323
780
795
139
1753
204
897
392
1197
1795
2233
10
326
6
1069
758
1204
2300
415
176
1049
408
1689
486
3354
399
421
79
449
65
504
202
2457
206
569
325
471
1073
1784
1316
416
193
219
1352
451
168
3611
354
2295
2045
827
640
6428
829
25
212
1168
18
5983
1725
225
1069
1603
2184
2797
122
844
785
10
161
2207
2199
1976
1428
396
504
193
528
247
1999
1013
29
204
426
842
381
74
170
285
485
314
375
890
627
63
318
421
11
800
1821
1426
1773
1067
260
2620
249
834
575
292
449
741
1564
621
3282
128
316
227
765
853
310
410
1282
579
111
195
149
1152
1397
151
19
977
939
1652
3204
1446
59
796
610
12
210
1368
1010
197
3209
531
622
599
982
3296
129
997
875
869
82
3197
650
1169
826
1133
13
1589
305
553
1245
497
142
2641
191
4
134
358
1333
138
2188
1176
6
596
215
327
1519
534
2181
641
124
790
1719
602
520
648
1042
393
113
882
135
275
623
1863
2019
1165
924
1009
935
1603
630
626
3039
578
243
721
555
297
53
530
431
1077
519
715
1641
1045
980
191
5480
462
1508
584
1564
2656
1669
713
1988
412
244
297
1353
62
77
710
454
852
376
1642
697
206
127
198
1766
60
61
1597
256
33
2370
829
600
3245
256
102
311
1294
367
2019
806
1652
145
671
313
263
1874
1086
447
229
354
2508
354
1438
864
52
1159
455
912
1031
2311
826
445
529
810
122
318
3026
656
1704
1568
65
77
2574
536
220
1547
207
117
283
3544
691
405
509
1207
1549
350
96
255
623
146
444
76
1673
589
1099
186
240
1208
355
1593
372
1283
17
814
295
2290
495
2219
206
3123
2201
1065
1121
2409
290
1326
400
380
433
97
485
3213
3324
1720
356
90
228
1489
1855
1689
175
2083
376
718
649
1789
1454
968
24
570
2622
230
108
2004
2380
185
2066
120
776
662
977
489
441
787
296
25
120
291
232
761
1284
1267
757
518
409
2178
739
1215
41
571
411
2961
1440
1717
2526
1735
3885
141
313
1349
1938
1110
180
555
510
841
972
2883
1711
193
315
648
2329
1244
1450
92
278
319
154
232
214
181
475
1365
293
789
833
585
3414
810
1545
3926
678
65
1030
998
223
1879
214
414
1173
3684
12
4096
757
264
1344
1274
1215
184
1279
30
3034
1222
1810
89
354
1899
3269
428
376
94
447
227
179
633
1514
1643
2494
190
424
874
64
1136
751
1183
189
570
64
383
568
37
277
133
627
3436
2173
460
439
309
3509
9
647
1674
37
3084
1000
18
1753
1132
1019
2787
142
380
1015
498
1219
86
2691
509
465
235
455
1036
281
549
616
765
57
1391
891
635
612
985
395
267
148
939
844
240
545
366
249
850
382
742
4277
588
656
475
503
303
1184
153
2443
1388
3868
308
1653
218
573
767
347
839
227
422
443
1282
1217
2422
224
486
1167
21
1206
1153
3278
1707
545
418
1267
219
836
252
272
268
64
711
1001
110
3
1701
252
1043
862
45
1929
4069
1397
965
2115
142
265
367
551
1681
1088
403
286
1065
821
106
880
255
416
538
1381
474
38
1461
789
513
1658
277
3444
2587
607
2054
2257
310
524
2970
393
290
1078
448
861
545
944
1349
1147
577
1144
1799
1656
510
622
1456
1079
723
333
188
2820
1126
3
923
3319
173
47
70
1351
575
359
1027
771
451
888
602
19
356
46
1981
121
556
265
27
508
384
431
2284
404
269
1924
1930
1934
122
31
658
130
1098
228
440
1165
123
157
2082
39
841
729
528
2771
3
71
1172
2299
254
919
686
841
524
20
1045
3232
151
2776
2560
3026
2218
658
722
1596
322
1404
140
2500
