k = 20000
2608
3642
1221
144
2532
247
1846
5396
8126
2573
2008
1672
1538
6462
499
6667
2103
2236
2746
764
3828
1288
5259
1833
6398
6557
3466
3144
3645
559
4278
393
1401
2390
11896
3405
2884
1869
1420
4895
1264
1980
5724
1079
1186
106
5577
3339
6611
2630
504
2809
12520
1641
4496
3735
8832
1298
1120
4222
4199
1193
1473
3806
364
7605
6520
15461
1679
101
11369
3767
6681
2735
322
2878
7655
2050
5032
8960
1309
868
3589
256
5792
10470
5624
724
3291
9105
2273
15710
1692
6192
4061
3508
6995
7467
870
1407
10202
1641
7539
1934
3678
290
519
6521
3595
1891
429
4498
7873
6800
3138
3560
4707
3444
14750
3282
1746
4140
3652
942
3868
32
3913
4528
7186
2742
3054
6955
1632
3711
1117
4
8703
1804
1025
3281
919
68
1112
2022
672
1993
6404
585
4812
6942
8927
2623
36
1786
2126
407
5820
470
3988
5176
1542
4005
520
7327
5728
2367
687
4571
997
2105
1270
91
1206
244
8179
517
624
2161
3048
4972
9133
11548
5584
9075
999
11849
4527
1813
4021
5285
5969
7195
1954
5627
4598
10594
1892
2256
3124
7710
438
4096
1081
1916
494
633
6402
835
2601
4525
2089
6000
1017
10708
1729
1081
129
10106
8981
1605
437
2742
9872
998
6052
3339
7198
1345
4226
5113
3351
1803
4629
1758
4290
1075
743
13681
2029
1667
2953
3442
679
6705
2851
4294
1224
5130
1003
1441
11952
3258
14104
7289
5461
2381
5694
3790
657
11546
4864
5589
5979
4832
3768
7259
7240
1548
7437
817
4433
1607
7375
4962
7959
9400
5857
5961
3061
257
992
8905
2531
10809
1723
1939
139
1753
292
7088
392
6199
3667
2902
2111
4359
620
4684
768
5278
2300
1121
2546
1076
408
1689
486
10007
915
421
1565
449
3582
14686
4193
16002
206
13062
5252
8506
3937
2979
1316
8699
4758
11647
2443
4245
168
7234
4429
4436
5536
2630
3179
7746
5868
5105
6145
2375
1047
7205
5960
225
7811
2151
5730
2797
1016
3369
7583
369
613
2207
6160
4999
4895
6792
3929
193
1047
2136
2899
1013
1211
831
5832
2193
3164
6553
3068
3984
1100
899
3498
3742
2999
13216
454
2408
3485
1321
8607
3847
3666
1759
4947
2620
4609
834
1375
292
449
6624
5370
7629
3875
398
408
3589
1209
5002
560
13487
5593
1547
8601
4949
149
1152
12730
1215
2666
1653
15494
5698
3354
1446
1291
796
1523
10716
6485
3986
5416
3930
4002
531
1452
19453
3027
3296
12586
5281
1002
869
82
4043
650
2613
1734
1133
5769
10090
2322
1075
2086
497
10666
7729
3058
4
8580
16443
2669
5764
5406
1669
6094
12758
6457
7412
4873
5619
8339
3544
124
12267
9236
3892
2269
4663
3595
8608
1373
1270
1529
1570
1507
6410
6808
1919
924
1009
935
4301
3990
626
15495
9324
2750
3071
965
9653
1121
1815
8626
11250
2785
2001
2144
5805
980
5506
6159
5904
2080
584
2375
2735
7073
1713
1988
3571
2626
2317
1353
332
678
1572
20803
4580
538
1642
697
8460
127
198
1766
60
61
6438
11649
33
7063
1244
1491
7727
4117
936
1403
1294
894
5813
922
1652
2085
7099
7892
3495
12355
3547
1761
7187
1651
10138
2560
5993
1162
1909
1159
455
6385
13595
4154
9180
1884
10147
1040
2827
10342
3026
2713
5343
6600
7174
8596
4615
4843
11656
6819
15921
3257
1186
4101
3784
4502
826
1207
4109
11410
96
1992
5187
7094
1022
3400
5683
1343
1099
1042
5024
1208
3506
1593
2452
4507
17
5454
11611
12317
495
4973
3576
4635
2201
15296
1121
2409
546
9306
678
380
5428
8556
8039
3213
6179
9164
2199
90
228
7299
1855
3273
539
2158
405
718
1505
3637
15202
22302
3945
816
4816
4727
1589
2414
2380
10801
3767
5956
776
695
977
6171
4371
9416
13954
3870
9574
2903
15015
7841
8067
1876
3561
4898
409
2526
9121
2943
293
1956
6525
8556
9178
6698
2526
1735
3885
144
6144
1349
5109
1110
2988
4445
5419
8213
972
6367
8387
1374
1901
1547
6683
6932
3472
2456
1703
319
154
5775
1852
3786
1612
3512
15248
12843
4527
585
7082
810
4889
7311
6676
7101
3265
3186
847
8551
214
3575
1580
3684
12
16137
2550
7614
1344
14515
2152
184
4859
3309
4988
5653
6114
2944
8003
5765
3269
5928
8921
746
2993
2761
2375
2201
14275
7690
5537
5117
3833
3667
753
1136
9161
13468
189
6801
3651
3016
2037
1202
7962
4606
627
6223
10982
460
4580
9907
3509
11552
647
1674
6058
9621
11700
6816
3150
3550
15538
2787
5770
1657
2494
10820
2304
14574
2691
12706
4299
3522
455
2006
2586
860
1505
4428
5398
1992
891
4986
612
4917
708
2169
148
5943
2290
4154
998
2536
2339
8306
1214
7694
4277
10473
656
475
3017
303
2974
1908
2985
5541
8448
308
12110
5501
573
767
1457
5050
1857
1462
443
6158
9018
2422
2669
609
1167
8990
3399
2085
6032
1707
3330
4229
2690
3601
1597
252
272
268
3936
711
8234
2682
3
4252
3108
6798
8060
9421
13161
5776
3914
972
2115
3802
920
4541
846
2978
2901
403
1565
20530
821
494
2549
11401
802
1024
3336
474
2079
7601
7740
8202
3468
277
11982
5880
3424
2054
5281
8948
5166
2970
3334
1241
2196
448
6001
12893
10362
7846
6926
7537
1144
1799
4811
4741
5061
1456
3290
3171
11071
188
2820
1126
6452
5241
4039
5622
12223
865
9741
9240
3205
13714
9543
2882
1921
1498
123
7364
113
5242
499
6580
3304
12773
12183
4311
12262
2952
404
269
2077
11345
1934
4259
7364
4681
3328
1098
7004
12343
6834
900
157
2382
39
841
9373
528
3435
1644
2855
2281
2299
5809
919
8813
1987
14529
2569
2007
3232
1157
5602
3336
4994
5919
2369
4266
1596
10615
6527
140
2500
