k = 10000
15647
1710
6245
14736
10559
1160
1535
15730
461
1464
1291
8642
11587
6081
11346
1895
16315
13341
22865
11553
5360
19939
5572
4678
2474
1031
4584
13741
10128
1115
6422
2064
9056
12896
11960
1735
2997
12239
2462
2097
1744
7671
4633
4129
2337
2071
4386
366
5886
4878
5237
896
2964
3587
3090
10598
5866
6330
756
626
17641
1622
1722
15658
5795
10483
6388
5347
7624
4003
700
876
1358
1492
1669
13223
4442
6720
9178
17220
12610
5687
3086
15931
11856
2960
3053
3277
8440
183
6532
1372
2048
13597
4460
10812
1384
259
2942
10129
4688
6133
9339
13428
710
792
6806
656
10784
5673
4025
11872
11782
5714
12889
10623
25479
3763
1072
2769
4508
1812
3187
8567
6363
10367
847
2117
13139
2132
646
6733
11487
1551
2717
5449
14057
10712
731
12147
8765
3709
10081
2960
1707
5182
1592
658
1697
330
1597
3007
3879
8228
4272
2235
1412
9309
7287
7321
4420
1880
15762
10874
14125
960
13441
10398
9886
20848
4750
6023
11325
1402
6569
3792
15942
8934
312
1170
3908
9434
1878
2060
14103
1147
2417
10412
14052
2263
4937
21580
5483
10884
5409
1985
4830
15198
7497
521
7570
6348
27529
1180
3958
4946
24724
14937
2716
8461
1747
7866
15662
4614
10503
2238
3210
14853
1417
3018
8612
2713
13209
7303
1028
14071
1179
1387
6453
11129
11624
7002
3089
9806
2796
10630
6259
871
10401
19704
7286
6581
7550
2535
3887
9318
8233
17323
70
446
5625
1067
1161
7834
8088
3201
5166
6488
4840
2565
11570
3378
444
4232
17381
2077
11960
67
5075
2503
18183
346
5913
5530
9645
1391
6053
2955
517
8104
11380
14508
4356
3638
15574
5557
8312
10573
5192
19421
4497
2890
2082
19081
1067
4061
2600
2183
2519
4040
184
761
12139
4848
10464
8566
1345
18570
2931
2438
5462
11322
8465
12809
4836
3516
10500
477
3390
5937
1047
8381
5922
2779
3691
3516
6937
1962
5985
8374
1302
3896
7951
3889
5658
12113
6128
11997
7488
3960
4220
9455
18011
8529
10794
7148
65
7741
10532
3479
5218
5712
563
2676
1549
16328
15157
14705
6039
2666
1475
5876
4170
2999
10217
4305
8704
4667
4439
3964
10049
4057
6341
15509
1099
5740
2427
1796
1554
12895
10328
17979
7436
2440
15361
9370
4636
121
10564
20621
6270
6332
3826
1457
664
7345
6620
4782
737
11613
2933
2640
3109
891
4707
8456
3476
8943
19568
9092
871
2136
1201
3779
6991
8556
13342
14475
7538
4070
2416
18207
10729
2590
1337
5402
1461
18392
9178
5291
1865
2579
5327
1337
1856
3564
2351
8402
5597
6704
18200
6471
4900
11588
5683
8459
2302
685
2140
8369
2451
4783
10670
9126
3969
18892
308
5040
4955
6454
8294
3311
9349
1197
20011
1804
1396
13574
7260
5830
7657
20252
9375
13248
20578
2822
15004
537
7806
4600
637
8561
17076
726
1142
930
2931
6262
2205
5808
286
6428
2705
4353
9892
1351
10656
9061
7886
19180
7536
2330
7098
15588
2666
4209
2171
7612
8649
2488
6540
2413
1061
5915
7018
7480
4110
2875
8416
3917
3012
1690
1215
854
6087
3582
9215
2783
10325
2213
4414
3798
77
13558
6798
1329
7207
11843
1361
13976
16348
25612
12041
3006
5212
2437
2160
14616
10784
2605
7185
1108
13826
6408
8397
5333
4330
6568
847
4380
5224
3644
2137
991
5607
2169
7050
7750
12441
7959
2670
2937
10631
4376
1390
3564
7403
8297
2940
968
10776
9101
3069
6097
1497
2317
1197
14798
9292
5755
15136
996
13689
2103
6131
297
1458
3011
9493
16340
1401
9713
1833
11334
15037
3338
13042
559
11095
5114
3547
1311
7249
11780
3946
7725
9026
4644
6775
3247
7322
257
3078
4299
12827
3720
4836
1530
1988
2362
4310
7759
10056
5054
9159
3317
12256
12574
4959
5649
3863
1208
7597
13659
11214
3157
4757
19909
519
3031
2984
18210
16204
13280
14162
6087
11447
5121
8075
3331
4100
1104
8365
3407
7385
7886
3139
3432
5971
5800
10734
2044
10373
493
7154
4386
1979
3625
8389
2648
2207
6966
1077
5477
1718
7045
727
7203
2380
9664
9131
23655
2374
1193
6212
10180
18479
3980
30140
383
13171
858
12941
3771
8642
5802
10990
676
4363
4408
806
12296
10316
19806
9023
7549
9786
1899
2819
16455
8305
3994
4882
18410
8107
16352
11867
8862
8736
894
7777
8127
3183
12418
7045
2738
6147
11219
4607
4356
4497
5670
3607
6564
4649
6643
691
1645
3012
18883
399
17610
11378
1204
5304
3054
8041
22436
14596
3321
2234
9597
3030
7691
2803
3069
22679
12149
1218
586
1778
8103
16525
3439
19578
12510
9547
16102
5398
5648
9608
98
16005
3831
5551
12154
1864
3392
17445
12372
2957
5761
6404
4017
2386
2164
8294
8220
5712
10175
41
3988
24740
4429
7138
3472
965
2476
351
1175
2135
10684
12503
4068
4894
15331
10003
4201
3573
7224
1200
903
6759
4996
4154
2766
328
6228
11793
4941
21243
4863
3429
1181
5098
10255
4304
9056
4027
12604
1932
2599
3299
3521
95
8083
1190
1367
10201
905
535
303
8194
7150
5836
6096
19693
9833
11680
2224
5131
1340
3354
2485
11788
959
5170
4994
6412
4990
5427
4975
3707
4695
2993
1762
6306
4129
4062
14792
9719
4555
7892
6329
7822
4381
10318
12733
1421
5596
9598
3715
6495
4284
8632
6899
17702
6247
3690
1558
11688
1805
57
14284
11820
2994
292
996
746
164
7528
1311
475
13130
5724
4281
1661
11069
2446
15158
5934
538
537
5925
9049
4806
593
1459
7295
2199
3909
801
9831
9366
32
8218
7241
6717
9264
1265
2140
9152
4695
10879
10705
2369
7588
10589
12614
15578
3927
5433
3516
5776
5652
9292
9744
10033
2332
4855
5315
12722
10155
4838
5762
10864
3121
10265
2016
7948
16446
8507
2248
14020
6545
2955
2839
11058
4658
394
17610
19581
1201
8359
2780
10996
1894
7874
124
3095
618
1031
6937
14912
9509
4139
5637
6385
11515
5677
