k = 30000
403
3642
1221
144
2532
247
1846
5396
3761
2573
2008
1672
1538
6462
499
6667
2103
2236
2746
764
3828
1288
5259
1833
6398
6557
3466
3144
3645
559
4278
393
1401
2390
11896
3405
2884
1869
1420
716
1264
1980
5724
1079
1186
106
5577
3339
6611
2630
504
2809
12520
534
4496
3735
3069
1298
1120
4222
4199
1193
1473
3806
364
1068
3111
15461
1679
101
11369
1099
6475
498
322
1542
2385
2050
2107
2098
1309
868
3589
256
5792
10470
2814
724
662
9105
2273
13869
1692
6192
4061
1804
6995
7467
870
1407
8712
375
7539
1934
3678
290
519
6521
3595
1891
429
4498
2841
2767
948
3560
2196
3444
10766
3009
1746
4140
3652
942
2280
32
606
4528
1236
2261
3054
822
1632
3711
1117
4
2899
1804
1025
3281
299
68
1112
2022
672
1993
6404
585
1747
6942
852
2623
36
1786
2126
407
2425
470
3988
5176
1542
4005
520
7327
5728
2367
687
4171
594
2105
1270
91
1206
244
7627
517
624
2161
3048
4972
3506
31
5584
6698
999
11849
831
1813
4021
4591
5969
7195
241
2856
4598
10594
1892
2256
3124
2976
438
4096
482
1916
494
633
6402
835
2601
4525
2089
6000
1017
17
1729
1081
129
292
8981
1605
437
2742
80
998
2269
3339
5434
1345
3123
5113
3351
1803
4629
1758
1613
884
743
12637
2029
1667
570
3442
679
3933
2851
4294
1224
1380
1003
1441
11952
3258
5490
6117
467
2381
3422
3790
657
6336
4864
237
5979
4832
3768
1371
4626
571
7437
817
4433
1157
7375
4962
1995
835
5857
5961
3061
257
992
8905
2234
5591
1723
1939
139
1753
292
897
392
3186
3040
2902
2111
4359
620
4076
758
5278
2300
1121
2546
1076
408
1689
486
5584
915
421
1565
449
3582
504
978
10045
206
13029
711
8506
3937
2894
1316
8699
4758
219
1352
2887
168
3611
3420
2905
5536
2630
1506
6428
3615
5105
212
2375
18
6254
3227
225
7811
2151
2184
2797
1016
3369
7583
369
161
2207
6160
4999
1428
3252
3929
193
1047
2136
2899
1013
29
831
4559
2193
3164
2616
2352
3984
1100
899
3498
890
2999
7519
454
653
3485
1229
8259
3808
3189
1145
4947
2620
2062
834
1375
292
449
6624
3284
621
3875
398
408
660
1209
1278
560
8883
5593
1547
8601
4150
149
1152
3915
1215
2666
977
15494
5698
3354
1446
123
796
1523
4569
6485
3986
5416
218
4002
531
1452
4967
3027
3296
1469
5281
1002
869
82
3277
650
2613
1734
1133
5428
1605
2322
1075
2086
497
10488
2641
3058
4
134
2882
2669
4709
5368
1669
6094
3073
215
3625
4873
5619
8339
3544
124
12267
9236
3892
520
4663
1042
8608
1373
1270
1529
275
1507
3010
6808
1165
924
1009
935
1603
3064
626
6897
9324
2750
3071
965
6505
1121
530
431
11250
2785
2001
1641
1045
980
260
6159
2660
2080
584
2375
2735
5014
713
1988
3571
1348
2317
1353
332
678
1572
4220
867
538
1642
697
6167
127
198
1766
60
61
2726
1314
33
2370
1244
1491
7727
256
936
1403
1294
894
2019
806
1652
2085
3007
4932
263
6755
3547
1761
2415
1651
10138
2560
5993
864
1909
1159
455
5917
12614
3857
3043
1884
5994
1040
122
3588
3026
656
5343
6600
5763
8596
4615
4843
2267
6819
15921
3257
1186
4101
3784
4502
509
1207
1549
3286
96
255
1868
333
1022
3400
3450
1343
1099
1042
5024
1208
1228
1593
2452
4507
17
5454
11611
2290
495
4973
3576
4635
2201
4985
1121
2409
546
3540
678
380
4869
8556
6022
3213
6179
1720
2199
90
228
6850
1855
3273
539
2158
405
718
1505
3637
5813
6837
1142
816
4816
4727
1589
2414
2380
2405
3767
1736
776
695
977
1784
3252
1999
13954
1000
9574
291
298
2180
8009
1876
2071
4898
409
2526
9121
2943
293
1956
6525
2961
6621
6698
2526
1735
3885
144
6144
1349
5109
1110
1013
4445
3306
8213
972
3018
8387
1374
1901
1547
6683
6932
3472
2456
1703
319
154
5775
1852
3786
1612
1365
2482
4893
4527
585
4640
810
4889
7311
678
5790
3265
3186
847
8551
214
1986
1580
3684
12
16137
1064
7614
1344
14515
2152
184
4859
1503
4988
5653
4914
2944
8003
5765
3269
5928
8921
746
2993
2761
2131
2201
1737
7690
4388
1401
2034
3667
468
1136
9161
1183
189
6801
3651
3016
2037
1202
1381
4203
627
6223
4360
460
1148
9907
3509
2761
647
1674
2882
9621
1000
3244
3150
3550
15538
2787
5770
1657
2082
1120
2304
2752
2691
2977
4299
1102
455
2006
2586
860
1505
4428
1959
1992
891
2350
612
4917
395
2169
148
5943
2290
1621
998
2536
1232
850
1109
7694
4277
10473
656
475
3017
303
2974
1908
2985
5541
4466
308
12110
884
573
767
1457
5050
1857
979
443
6158
3100
2422
224
609
1167
1686
3399
2085
6014
1707
3330
422
1267
3601
1597
252
272
268
64
711
3101
1878
3
1701
252
6798
8060
3261
2771
5776
3914
972
2115
142
920
3324
846
1681
2901
403
578
2371
821
494
2549
2372
416
1024
3336
474
2079
7601
2251
907
3468
277
11982
5880
607
2054
5281
3973
5166
2970
1361
1241
1974
448
861
12893
6410
4510
1655
7090
1144
1799
4811
1515
5061
1456
3290
2762
333
188
2820
1126
6452
5241
4039
5622
12223
865
9741
9088
3205
1027
4365
2882
1921
1498
123
7364
46
5242
499
1937
3304
12288
2446
4311
3659
2952
404
269
2077
11345
1934
122
31
4681
3328
1098
3457
9086
1165
900
157
2382
39
841
3666
528
3435
1644
2855
2281
2299
960
919
8813
1987
6814
88
2007
3232
1157
5602
3336
4994
5919
2369
2474
1596
10615
5679
140
2500
