k = 500000
76
402
90
89
12
76
15
83
9
232
18
277
201
114
293
74
407
5
42
86
130
93
215
13
96
421
80
57
5
247
164
105
903
10
23
291
108
536
111
122
451
45
286
393
120
392
207
118
329
205
360
152
295
129
128
65
360
177
170
343
1240
99
16
285
16
300
315
56
390
176
27
36
261
93
175
363
281
381
28
5
49
305
363
5
4
65
19
33
95
300
9
87
58
311
38
149
88
44
54
195
593
351
63
96
248
721
66
72
56
8
344
101
248
30
6
86
29
187
452
33
217
213
109
80
44
87
55
558
42
175
166
42
372
19
221
221
195
185
89
8
187
74
49
315
55
196
298
671
500
170
339
21
100
255
490
208
47
29
677
121
193
51
126
891
16
470
121
23
167
324
106
188
247
372
54
273
82
316
583
106
162
490
51
122
120
153
553
142
17
182
6
43
108
156
465
151
371
240
78
250
131
230
58
14
144
59
43
331
9
128
149
103
81
89
158
88
15
119
168
51
46
127
47
354
490
427
83
371
110
105
324
148
89
100
141
103
259
8
153
58
222
147
308
8
57
130
103
476
58
91
81
44
181
45
34
230
294
253
231
166
447
13
70
56
113
13
183
132
304
560
371
128
107
64
310
288
14
166
285
65
920
103
159
32
172
11
25
398
37
79
431
51
305
86
38
44
633
1
447
51
663
186
85
52
105
417
82
14
108
62
12
1252
3
24
214
201
282
34
140
138
370
89
28
1
296
587
293
612
107
5
43
64
44
758
31
109
329
134
12
114
10
1048
28
231
79
52
36
70
42
12
6
49
17
74
95
25
53
74
1028
360
451
118
44
123
10
37
328
376
194
37
227
36
67
66
120
18
702
281
131
95
197
49
361
273
363
341
51
122
55
427
82
245
457
605
133
728
383
179
119
398
858
158
28
354
10
316
816
152
265
212
62
408
21
569
42
142
38
106
142
68
59
249
337
217
436
4
334
33
169
21
319
139
510
38
313
198
100
159
76
192
747
31
276
280
93
179
195
628
4
6
115
352
230
622
65
230
365
330
440
552
40
96
53
66
134
57
95
492
8
36
518
231
90
213
31
18
245
2
231
47
197
569
462
30
16
94
407
39
10
229
21
111
55
1
205
38
32
163
288
427
199
258
287
70
11
115
161
516
46
4
633
224
420
616
138
46
156
316
66
175
520
36
161
55
33
148
827
255
51
778
14
5
138
57
344
1
18
152
294
42
475
109
223
31
35
80
393
5
239
182
34
340
4
440
88
108
169
45
83
163
418
80
239
9
124
101
17
126
568
339
419
196
569
109
1010
284
584
210
63
30
34
138
131
274
64
292
182
171
122
58
81
408
188
584
41
51
308
266
24
9
353
180
5
31
161
249
231
86
624
130
143
14
710
124
45
341
99
52
127
60
56
51
575
348
473
138
235
463
186
134
162
59
109
578
50
58
756
20
855
322
40
71
180
67
166
38
169
74
71
670
119
146
244
94
589
587
232
733
28
64
126
41
108
69
402
275
139
59
150
72
181
103
129
236
76
21
26
158
241
66
577
410
481
39
384
36
79
144
70
59
35
109
480
176
220
319
191
141
336
111
104
265
200
31
37
30
72
11
230
307
146
68
76
335
24
29
374
63
47
59
394
436
66
135
166
44
354
147
144
233
183
169
354
189
149
688
30
129
46
59
218
2
354
92
323
243
295
51
134
38
86
31
312
87
17
424
383
233
55
48
180
292
89
9
283
30
286
18
35
35
767
65
376
112
53
118
239
182
219
90
324
13
36
149
250
65
65
1369
296
203
323
897
69
112
115
120
182
78
115
134
10
66
5
386
106
595
354
528
67
37
35
51
20
51
160
20
151
54
27
104
94
113
314
30
53
41
78
364
464
93
49
741
47
13
156
87
63
30
226
218
94
22
94
731
608
19
6
3
211
369
25
93
252
567
89
60
70
7
51
123
247
219
102
199
2
201
79
22
201
54
25
248
62
363
721
63
28
133
20
38
90
11
239
133
3
291
90
75
35
42
179
2
281
19
128
262
10
487
34
137
72
459
93
333
154
107
106
317
274
61
22
80
110
425
121
289
20
21
2
392
190
326
94
191
262
256
771
196
83
319
16
131
29
62
8
111
159
30
10
83
2
17
42
44
389
317
217
1099
27
107
253
27
190
38
80
41
255
225
500
273
89
78
971
264
111
400
20
148
23
22
129
49
183
180
115
198
45
52
70
181
28
642
724
54
16
119
264
531
106
100
78
68
317
251
39
152
247
25
51
66
