k = 10000
5756
4286
1221
144
4820
9393
1846
5396
8126
2573
2008
1672
1538
10074
499
8363
2103
4354
12957
764
15887
1564
6342
5616
6398
8182
12824
3144
7170
14868
4278
12319
21339
11868
12055
3405
13837
6569
4588
4895
5357
6213
5724
1079
1186
106
5577
3339
6611
5567
1149
2809
12520
1641
4496
5040
8832
1298
1120
4222
4199
1193
13442
5489
364
13498
9699
24319
1679
8482
11369
3767
6681
2735
1936
2878
7655
4718
5315
18096
1309
868
3589
256
6361
10470
5624
1644
3291
11931
2273
15710
4120
6192
4061
3508
15337
7467
5806
8680
17587
1641
7539
5810
3678
290
519
6521
3595
1891
12488
4498
7873
6800
3138
13319
4707
3444
14750
3282
8131
5552
3652
1936
3868
32
5922
11723
7186
2742
3054
6955
1632
6338
3443
5856
10459
2475
1025
5017
6473
68
1112
3120
672
10585
6404
6391
4812
12459
16308
4165
8594
1786
17908
6884
5820
3906
7280
11438
2459
4005
520
8431
5728
2736
687
4571
9099
2314
1270
91
1206
244
8179
517
624
8527
7515
4972
9133
13504
5584
9155
999
15008
9034
23673
9378
5285
9436
7195
6356
5627
19721
13070
1892
2897
3124
12965
8677
6796
1188
1916
494
633
8614
4041
14512
4525
2089
9096
18677
10708
1999
15003
129
11648
8981
8539
5191
2742
9872
998
6052
3604
15084
10655
4226
5113
7430
3380
4629
1758
4290
12336
743
13681
2029
10890
2953
7171
6766
6705
5003
6396
2349
5130
8286
1768
12288
3838
15044
9001
5461
4616
5694
3790
657
11546
10599
5589
10683
4832
15817
7259
7240
1548
7437
817
4433
9011
19668
13503
7959
9400
10066
13906
3061
756
992
10423
2531
10809
4933
3372
4508
1753
292
7088
392
9133
9838
6538
4823
4359
620
7550
768
5278
7343
1121
9656
1076
408
4903
486
17162
1194
421
3359
1967
12733
15582
4193
16002
11058
13062
8573
8506
3937
2979
8838
14675
22208
11647
2443
13070
4536
7234
4429
6946
5536
2630
3179
7746
5868
5105
6145
10250
1047
7205
5960
225
7811
5638
6865
2797
1016
10471
22128
369
613
2207
6160
24850
4895
11068
3929
10561
1674
2136
2899
14144
1211
5600
5832
4407
3164
13107
3068
9754
18182
899
3498
3742
2999
13216
454
2408
7811
1321
8607
4227
13859
5205
5304
3477
4609
834
1375
10624
820
6624
5370
7629
7458
398
408
3589
1209
12546
560
13487
5593
1547
13119
4949
149
1152
12730
1215
2666
1653
15494
9653
3354
1446
8453
6225
5271
10716
8438
3986
5416
3930
4002
2829
1452
19453
3027
3296
12586
5281
1002
869
82
4043
11714
14563
21666
1562
7208
10090
12699
2137
5833
1616
10666
7729
3058
4
8580
16443
4426
5764
5406
1669
6560
14771
6457
7412
8353
5619
8339
3544
2791
12411
13179
11566
3397
4663
3595
8608
1373
3563
1529
4963
13138
16061
13405
10573
6590
1516
6064
4301
4088
626
18276
9324
2750
8104
965
16124
9691
1815
8626
11250
5580
7556
2622
9918
12022
5513
8372
5904
7007
584
2375
2735
7073
1713
7524
3571
5856
2317
4535
332
3387
7363
20803
4580
538
1642
5455
8460
1363
198
1766
60
6952
6438
11649
3175
15299
1244
1491
7727
4117
3217
1403
1294
894
5901
13308
4610
4176
7099
19750
8429
12355
4049
15952
7187
4051
10138
2560
5993
1162
1909
1159
9149
6385
13595
8456
9180
1884
16190
5386
4037
11122
3026
6756
5343
8078
7174
8596
4615
4843
11656
11877
16651
3257
9783
4101
3784
6358
4435
4021
4109
12538
2610
1992
5187
7094
12312
3400
5683
1343
2581
1042
5024
1208
3506
1593
2452
4507
17
5454
20671
12317
495
7834
4214
5830
4430
19809
3961
2409
546
9306
2312
9319
6859
8934
8039
3213
6179
9164
3612
90
228
7299
1855
7008
539
2158
405
718
1505
4513
15202
28182
22273
816
4816
6881
2724
12999
8493
10801
3767
5956
13801
695
977
15736
13932
9416
13954
3870
14828
2903
15015
7841
8067
4925
11884
5285
1338
3831
9366
3186
10861
7990
9273
8556
22696
6698
3353
1735
3885
2637
10151
1349
5109
1110
17297
4445
5419
8213
1647
8550
8387
7813
1901
5722
6683
16010
3472
2456
1703
9548
154
5775
1852
3786
1612
3512
15248
12843
4527
3803
7082
810
7412
7311
6676
14727
3265
3186
847
8551
214
6130
6244
10479
12524
16137
2550
9585
1344
14515
2152
184
4859
3309
4988
7213
6114
5003
8003
5765
5307
13575
8921
746
6369
3518
2375
2201
22598
7690
5537
5117
9456
3667
753
15588
9161
18256
6817
6801
3651
3016
2037
1374
7962
4606
627
6223
10982
460
17337
9907
3509
11616
4732
1674
7494
9621
11700
6816
5008
14838
15538
8509
5770
1657
2494
10820
2304
14574
6962
12706
10328
3522
3729
2006
2586
7108
15934
4428
5398
1992
1215
4986
4139
8783
708
2169
1344
5943
2290
8788
998
4693
3147
8334
1214
9713
8036
10473
10857
475
4451
2713
2974
3808
7806
7411
18999
5956
13446
11179
573
767
3172
5050
5218
2680
6306
11564
9077
2759
2669
6656
9353
13784
3399
2085
6032
7362
3330
8564
2690
3601
13492
17066
272
1019
3936
711
8234
14944
3
4252
4444
6798
8094
15556
13161
9201
10319
972
2115
9300
6104
4541
846
2978
2901
4817
1565
20530
7233
1029
2549
11401
8463
9118
3336
2452
14191
7601
7740
8202
12784
2535
11982
11649
3424
2054
6224
12991
5331
9678
3334
1241
2508
448
6001
12893
10362
7846
11649
12949
2621
2761
4811
4741
8190
1456
3290
3171
13611
13363
2820
4003
7766
5241
4039
5622
12223
865
9741
9240
3205
13714
14816
4198
1921
7366
13576
7364
18805
9930
6554
8394
3400
12773
12461
10911
12262
2952
8444
1518
2077
11345
1934
4259
7364
14182
4091
1098
17330
12343
6834
900
8952
2382
39
841
10108
9322
4766
1644
4748
2281
2299
5809
919
8813
7700
14529
2569
4818
3232
7279
12004
5596
4994
5919
2369
4266
6946
10615
6527
140
2500
