k = 0
11722
6979
7705
15165
12000
7032
11016
11480
8511
7057
19355
9431
25354
14507
23610
3471
10745
2963
7534
7242
12011
6296
5815
10594
4704
9101
5355
11822
17509
10849
17980
29161
12737
29927
3135
11960
9851
13806
22151
7616
33770
6289
24892
549
16583
9431
12253
10817
1412
4287
7969
8045
6979
15938
13929
23471
20170
11171
14109
5529
22263
20083
13619
7628
11908
22045
13933
19988
15500
12618
12328
4530
11396
11736
6816
16052
10668
6363
24408
14841
8258
20376
11216
9310
10219
10206
8271
18987
27020
5280
6631
22483
15012
21265
15029
18212
8936
6800
11672
26062
24665
14361
5831
13210
6647
11338
6395
24747
37618
15808
4990
4202
1979
11746
20177
13805
23186
16151
13190
19742
9037
9281
18909
7649
19650
14351
12804
21464
6557
7012
21083
16007
6583
9413
20661
7631
11423
5784
11919
13896
11604
13834
7187
14118
30068
8072
10775
7096
1596
6112
13236
2550
5761
17867
16142
7723
11514
18951
13620
12445
7219
10871
12882
7288
10368
14878
13527
10238
872
12224
15986
8556
2544
8487
9716
15652
8734
13870
12919
18067
14879
19980
17511
23087
9750
24793
3719
13086
7307
4985
15771
8709
16908
3918
14247
10783
9448
13093
1144
13461
18422
13820
12348
8623
10717
6139
15418
21951
9509
8610
10025
2724
9056
8624
7327
8302
6633
5403
28936
8830
7714
1286
16652
8203
14437
16689
11459
2848
13971
16373
5068
12983
23970
7339
3459
20446
24971
2459
21334
9902
3248
5178
15327
15469
15190
17915
15935
2098
21687
17653
5301
13501
11156
10592
12236
16757
15728
18776
6005
14697
6100
18817
9564
5221
6941
11283
12676
14588
12532
17101
10969
5803
7554
4419
13442
12983
19496
11856
10878
10336
14264
17992
13874
12796
8301
14484
14342
5993
11234
2096
16289
1089
14897
16746
16057
9379
2793
17239
13392
13656
6863
10033
12788
16357
24071
8457
9373
14516
30703
3436
17823
11832
20085
12136
5859
17611
10175
16487
6448
14678
23722
13908
21221
23222
7909
11977
6389
14648
15285
1523
3734
10453
7641
22355
10560
3027
2155
22460
15831
10024
31818
17172
